id,sender_id,receiver_id,content,content_type,timestamp,status
766,ff1f145b-9dd1-447c-91af-7502c17775e3,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Good night!,TEXT,2025-03-01 18:32:10.817,PENDING
767,ff1f145b-9dd1-447c-91af-7502c17775e3,d26b7a65-19a4-4143-a8b2-3ce289b06405,Congratulations on your achievement!,TEXT,2025-02-26 18:41:10.817,PENDING
768,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Good morning!,TEXT,2025-02-24 18:51:10.817,DELIVERED
769,bb461247-b0a6-4dcd-b18d-16cddb605a3e,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Take care!,TEXT,2025-03-08 07:57:10.817,DELIVERED
770,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,8742cdd5-1610-4472-b3dc-de4d54223d77,Let's meet tomorrow.,TEXT,2025-03-01 09:50:10.817,DELIVERED
771,d26b7a65-19a4-4143-a8b2-3ce289b06405,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Where are you?,TEXT,2025-02-20 02:56:10.817,PENDING
772,d26b7a65-19a4-4143-a8b2-3ce289b06405,ff1f145b-9dd1-447c-91af-7502c17775e3,I'll be there in 10 mins.,TEXT,2025-03-05 11:49:10.817,READ
773,8742cdd5-1610-4472-b3dc-de4d54223d77,e12d414f-869e-4944-b7fc-92bad20398a3,Where are you?,TEXT,2025-03-11 21:04:10.817,DELIVERED
774,bb461247-b0a6-4dcd-b18d-16cddb605a3e,8742cdd5-1610-4472-b3dc-de4d54223d77,Happy Birthday!,TEXT,2025-02-16 21:06:10.817,PENDING
775,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,e12d414f-869e-4944-b7fc-92bad20398a3,Take care!,TEXT,2025-02-21 22:14:10.817,DELIVERED
776,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Happy Birthday!,TEXT,2025-02-12 10:23:10.817,READ
777,8742cdd5-1610-4472-b3dc-de4d54223d77,bb461247-b0a6-4dcd-b18d-16cddb605a3e,What's up?,TEXT,2025-03-05 12:08:10.817,PENDING
778,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,8742cdd5-1610-4472-b3dc-de4d54223d77,Let's go for lunch.,TEXT,2025-03-02 04:13:10.817,DELIVERED
779,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,e12d414f-869e-4944-b7fc-92bad20398a3,Let's go for lunch.,TEXT,2025-02-21 03:58:10.817,PENDING
780,d26b7a65-19a4-4143-a8b2-3ce289b06405,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,I'll be there in 10 mins.,TEXT,2025-02-18 00:10:10.817,DELIVERED
781,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,ff1f145b-9dd1-447c-91af-7502c17775e3,See you later.,TEXT,2025-02-21 15:35:10.817,DELETED
782,bb461247-b0a6-4dcd-b18d-16cddb605a3e,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Did you complete the task?,TEXT,2025-02-22 15:52:10.817,PENDING
783,d26b7a65-19a4-4143-a8b2-3ce289b06405,e12d414f-869e-4944-b7fc-92bad20398a3,Let's meet tomorrow.,TEXT,2025-03-10 19:14:10.817,DELIVERED
784,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,bb461247-b0a6-4dcd-b18d-16cddb605a3e,I'll be there in 10 mins.,TEXT,2025-02-11 06:48:10.817,DELIVERED
785,d26b7a65-19a4-4143-a8b2-3ce289b06405,e12d414f-869e-4944-b7fc-92bad20398a3,Let's go for lunch.,TEXT,2025-03-11 08:13:10.817,READ
786,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,ff1f145b-9dd1-447c-91af-7502c17775e3,Good night!,TEXT,2025-02-27 00:06:10.817,DELETED
787,8742cdd5-1610-4472-b3dc-de4d54223d77,ff1f145b-9dd1-447c-91af-7502c17775e3,Let's meet tomorrow.,TEXT,2025-03-05 23:57:10.817,READ
788,ff1f145b-9dd1-447c-91af-7502c17775e3,e12d414f-869e-4944-b7fc-92bad20398a3,Call me when you're free.,TEXT,2025-03-06 20:40:10.817,DELETED
789,e12d414f-869e-4944-b7fc-92bad20398a3,8742cdd5-1610-4472-b3dc-de4d54223d77,"Hey, how are you?",TEXT,2025-03-08 01:31:10.817,DELIVERED
790,d26b7a65-19a4-4143-a8b2-3ce289b06405,8742cdd5-1610-4472-b3dc-de4d54223d77,What's up?,TEXT,2025-03-06 19:18:10.817,PENDING
791,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Good morning!,TEXT,2025-02-15 08:53:10.817,DELETED
792,e12d414f-869e-4944-b7fc-92bad20398a3,bb461247-b0a6-4dcd-b18d-16cddb605a3e,What's up?,TEXT,2025-03-02 15:02:10.817,DELIVERED
793,d26b7a65-19a4-4143-a8b2-3ce289b06405,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Have a great day!,TEXT,2025-03-11 18:12:10.817,READ
794,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Take care!,TEXT,2025-02-26 02:03:10.817,PENDING
795,8742cdd5-1610-4472-b3dc-de4d54223d77,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,"Hey, how are you?",TEXT,2025-02-15 18:55:10.817,PENDING
796,d26b7a65-19a4-4143-a8b2-3ce289b06405,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Let's meet tomorrow.,TEXT,2025-02-22 23:07:10.817,READ
797,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,8742cdd5-1610-4472-b3dc-de4d54223d77,Happy Birthday!,TEXT,2025-03-04 22:03:10.817,DELETED
798,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,e12d414f-869e-4944-b7fc-92bad20398a3,Call me when you're free.,TEXT,2025-02-27 17:16:10.817,READ
799,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,d26b7a65-19a4-4143-a8b2-3ce289b06405,Let's meet tomorrow.,TEXT,2025-02-12 19:24:10.817,READ
800,ff1f145b-9dd1-447c-91af-7502c17775e3,8742cdd5-1610-4472-b3dc-de4d54223d77,"Hey, how are you?",TEXT,2025-02-24 09:59:10.817,PENDING
801,d26b7a65-19a4-4143-a8b2-3ce289b06405,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,"Hey, how are you?",TEXT,2025-02-23 02:56:10.817,READ
802,bb461247-b0a6-4dcd-b18d-16cddb605a3e,e12d414f-869e-4944-b7fc-92bad20398a3,Let's go for lunch.,TEXT,2025-03-10 15:30:10.817,READ
803,ff1f145b-9dd1-447c-91af-7502c17775e3,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Have a great day!,TEXT,2025-02-28 11:22:10.817,DELIVERED
804,8742cdd5-1610-4472-b3dc-de4d54223d77,e12d414f-869e-4944-b7fc-92bad20398a3,See you later.,TEXT,2025-03-09 21:16:10.817,PENDING
805,ff1f145b-9dd1-447c-91af-7502c17775e3,e12d414f-869e-4944-b7fc-92bad20398a3,I'll be there in 10 mins.,TEXT,2025-02-21 00:30:10.817,PENDING
806,8742cdd5-1610-4472-b3dc-de4d54223d77,d26b7a65-19a4-4143-a8b2-3ce289b06405,Happy Birthday!,TEXT,2025-02-13 06:28:10.817,DELIVERED
807,8742cdd5-1610-4472-b3dc-de4d54223d77,ff1f145b-9dd1-447c-91af-7502c17775e3,Happy Birthday!,TEXT,2025-02-16 15:25:10.817,PENDING
808,8742cdd5-1610-4472-b3dc-de4d54223d77,d26b7a65-19a4-4143-a8b2-3ce289b06405,Have a great day!,TEXT,2025-02-16 18:57:10.817,DELETED
809,ff1f145b-9dd1-447c-91af-7502c17775e3,e12d414f-869e-4944-b7fc-92bad20398a3,Did you complete the task?,TEXT,2025-02-10 22:54:10.817,READ
810,8742cdd5-1610-4472-b3dc-de4d54223d77,bb461247-b0a6-4dcd-b18d-16cddb605a3e,What's up?,TEXT,2025-03-11 08:00:10.817,READ
811,d26b7a65-19a4-4143-a8b2-3ce289b06405,8742cdd5-1610-4472-b3dc-de4d54223d77,Have a great day!,TEXT,2025-03-10 06:48:10.817,PENDING
812,8742cdd5-1610-4472-b3dc-de4d54223d77,d26b7a65-19a4-4143-a8b2-3ce289b06405,Call me when you're free.,TEXT,2025-03-05 12:15:10.817,DELIVERED
813,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Congratulations on your achievement!,TEXT,2025-03-02 15:17:10.817,DELETED
814,bb461247-b0a6-4dcd-b18d-16cddb605a3e,ff1f145b-9dd1-447c-91af-7502c17775e3,Where are you?,TEXT,2025-02-20 12:46:10.817,DELETED
815,d26b7a65-19a4-4143-a8b2-3ce289b06405,ff1f145b-9dd1-447c-91af-7502c17775e3,Happy Birthday!,TEXT,2025-03-05 09:31:10.817,DELETED
816,d26b7a65-19a4-4143-a8b2-3ce289b06405,bb461247-b0a6-4dcd-b18d-16cddb605a3e,See you later.,TEXT,2025-02-18 22:27:10.817,DELIVERED
817,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,ff1f145b-9dd1-447c-91af-7502c17775e3,Where are you?,TEXT,2025-02-10 22:37:10.817,PENDING
818,d26b7a65-19a4-4143-a8b2-3ce289b06405,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Have a great day!,TEXT,2025-03-10 07:54:10.817,DELETED
819,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,e12d414f-869e-4944-b7fc-92bad20398a3,Did you complete the task?,TEXT,2025-02-14 21:30:10.817,DELIVERED
820,ff1f145b-9dd1-447c-91af-7502c17775e3,e12d414f-869e-4944-b7fc-92bad20398a3,Let's go for lunch.,TEXT,2025-02-15 11:51:10.817,DELIVERED
821,8742cdd5-1610-4472-b3dc-de4d54223d77,e12d414f-869e-4944-b7fc-92bad20398a3,Let's meet tomorrow.,TEXT,2025-02-17 11:02:10.817,DELETED
822,bb461247-b0a6-4dcd-b18d-16cddb605a3e,d26b7a65-19a4-4143-a8b2-3ce289b06405,Take care!,TEXT,2025-03-08 02:25:10.817,READ
823,8742cdd5-1610-4472-b3dc-de4d54223d77,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Let's go for lunch.,TEXT,2025-03-06 08:33:10.817,PENDING
824,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Good night!,TEXT,2025-03-06 14:23:10.817,READ
825,ff1f145b-9dd1-447c-91af-7502c17775e3,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,See you later.,TEXT,2025-02-28 20:52:10.817,PENDING
826,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,bb461247-b0a6-4dcd-b18d-16cddb605a3e,I'll be there in 10 mins.,TEXT,2025-02-12 23:12:10.817,READ
827,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Good morning!,TEXT,2025-02-13 19:23:10.817,DELETED
828,ff1f145b-9dd1-447c-91af-7502c17775e3,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Let's meet tomorrow.,TEXT,2025-02-14 06:25:10.817,DELETED
829,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Have a great day!,TEXT,2025-03-09 23:52:10.817,PENDING
830,bb461247-b0a6-4dcd-b18d-16cddb605a3e,d26b7a65-19a4-4143-a8b2-3ce289b06405,See you later.,TEXT,2025-02-23 12:18:10.817,PENDING
831,8742cdd5-1610-4472-b3dc-de4d54223d77,d26b7a65-19a4-4143-a8b2-3ce289b06405,Let's go for lunch.,TEXT,2025-03-09 00:01:10.817,READ
832,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,d26b7a65-19a4-4143-a8b2-3ce289b06405,I'll be there in 10 mins.,TEXT,2025-03-06 11:21:10.817,READ
833,ff1f145b-9dd1-447c-91af-7502c17775e3,d26b7a65-19a4-4143-a8b2-3ce289b06405,Have a great day!,TEXT,2025-03-09 05:13:10.817,PENDING
834,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,8742cdd5-1610-4472-b3dc-de4d54223d77,See you later.,TEXT,2025-03-05 12:42:10.817,DELETED
835,d26b7a65-19a4-4143-a8b2-3ce289b06405,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Did you complete the task?,TEXT,2025-02-22 15:07:10.817,PENDING
836,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,d26b7a65-19a4-4143-a8b2-3ce289b06405,Have a great day!,TEXT,2025-02-27 16:19:10.817,READ
837,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,8742cdd5-1610-4472-b3dc-de4d54223d77,Did you complete the task?,TEXT,2025-03-08 19:25:10.817,READ
838,d26b7a65-19a4-4143-a8b2-3ce289b06405,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,See you later.,TEXT,2025-03-03 23:33:10.817,READ
839,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,d26b7a65-19a4-4143-a8b2-3ce289b06405,Congratulations on your achievement!,TEXT,2025-02-12 04:58:10.817,PENDING
840,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,ff1f145b-9dd1-447c-91af-7502c17775e3,Where are you?,TEXT,2025-03-07 18:51:10.817,READ
841,d26b7a65-19a4-4143-a8b2-3ce289b06405,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,What's up?,TEXT,2025-02-15 14:43:10.817,DELIVERED
842,8742cdd5-1610-4472-b3dc-de4d54223d77,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,"Hey, how are you?",TEXT,2025-02-25 16:59:10.817,DELETED
843,8742cdd5-1610-4472-b3dc-de4d54223d77,ff1f145b-9dd1-447c-91af-7502c17775e3,Good morning!,TEXT,2025-03-01 19:28:10.817,DELIVERED
844,d26b7a65-19a4-4143-a8b2-3ce289b06405,8742cdd5-1610-4472-b3dc-de4d54223d77,I'll be there in 10 mins.,TEXT,2025-02-12 02:54:10.817,PENDING
845,8742cdd5-1610-4472-b3dc-de4d54223d77,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Good night!,TEXT,2025-02-21 16:22:10.817,PENDING
846,d26b7a65-19a4-4143-a8b2-3ce289b06405,8742cdd5-1610-4472-b3dc-de4d54223d77,Congratulations on your achievement!,TEXT,2025-03-09 18:38:10.817,READ
847,bb461247-b0a6-4dcd-b18d-16cddb605a3e,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,What's up?,TEXT,2025-02-24 03:29:10.817,READ
848,bb461247-b0a6-4dcd-b18d-16cddb605a3e,8742cdd5-1610-4472-b3dc-de4d54223d77,Take care!,TEXT,2025-03-10 19:35:10.817,DELETED
849,d26b7a65-19a4-4143-a8b2-3ce289b06405,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,I'll be there in 10 mins.,TEXT,2025-02-18 12:49:10.817,DELIVERED
850,8742cdd5-1610-4472-b3dc-de4d54223d77,d26b7a65-19a4-4143-a8b2-3ce289b06405,Happy Birthday!,TEXT,2025-03-10 19:17:10.817,DELIVERED
851,ff1f145b-9dd1-447c-91af-7502c17775e3,e12d414f-869e-4944-b7fc-92bad20398a3,I'll be there in 10 mins.,TEXT,2025-02-11 07:57:10.817,PENDING
852,bb461247-b0a6-4dcd-b18d-16cddb605a3e,e12d414f-869e-4944-b7fc-92bad20398a3,See you later.,TEXT,2025-02-24 00:52:10.817,DELIVERED
853,8742cdd5-1610-4472-b3dc-de4d54223d77,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Take care!,TEXT,2025-03-06 00:16:10.817,DELIVERED
854,8742cdd5-1610-4472-b3dc-de4d54223d77,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Happy Birthday!,TEXT,2025-02-27 00:13:10.817,READ
855,e12d414f-869e-4944-b7fc-92bad20398a3,8742cdd5-1610-4472-b3dc-de4d54223d77,What's up?,TEXT,2025-03-06 03:51:10.817,PENDING
856,ff1f145b-9dd1-447c-91af-7502c17775e3,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Did you complete the task?,TEXT,2025-02-18 00:12:10.817,READ
857,bb461247-b0a6-4dcd-b18d-16cddb605a3e,ff1f145b-9dd1-447c-91af-7502c17775e3,Call me when you're free.,TEXT,2025-03-03 10:37:10.817,DELETED
858,d26b7a65-19a4-4143-a8b2-3ce289b06405,e12d414f-869e-4944-b7fc-92bad20398a3,Good night!,TEXT,2025-02-21 13:24:10.817,PENDING
859,8742cdd5-1610-4472-b3dc-de4d54223d77,d26b7a65-19a4-4143-a8b2-3ce289b06405,Good night!,TEXT,2025-02-14 11:49:10.817,PENDING
860,ff1f145b-9dd1-447c-91af-7502c17775e3,8742cdd5-1610-4472-b3dc-de4d54223d77,I'll be there in 10 mins.,TEXT,2025-03-11 06:29:10.817,DELIVERED
861,d26b7a65-19a4-4143-a8b2-3ce289b06405,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Good night!,TEXT,2025-03-10 11:09:10.817,DELIVERED
862,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Where are you?,TEXT,2025-03-03 01:32:10.817,DELIVERED
863,8742cdd5-1610-4472-b3dc-de4d54223d77,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Did you complete the task?,TEXT,2025-02-15 12:40:10.817,DELIVERED
864,e12d414f-869e-4944-b7fc-92bad20398a3,d26b7a65-19a4-4143-a8b2-3ce289b06405,Congratulations on your achievement!,TEXT,2025-02-13 07:27:10.817,DELETED
865,e12d414f-869e-4944-b7fc-92bad20398a3,ff1f145b-9dd1-447c-91af-7502c17775e3,Good morning!,TEXT,2025-02-28 21:58:10.817,PENDING
866,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,e12d414f-869e-4944-b7fc-92bad20398a3,Good night!,TEXT,2025-02-28 18:13:10.817,DELETED
867,e12d414f-869e-4944-b7fc-92bad20398a3,8742cdd5-1610-4472-b3dc-de4d54223d77,Congratulations on your achievement!,TEXT,2025-03-05 04:48:10.817,DELIVERED
868,bb461247-b0a6-4dcd-b18d-16cddb605a3e,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Let's go for lunch.,TEXT,2025-03-12 03:06:10.817,DELIVERED
869,8742cdd5-1610-4472-b3dc-de4d54223d77,e12d414f-869e-4944-b7fc-92bad20398a3,Congratulations on your achievement!,TEXT,2025-02-10 23:57:10.817,DELIVERED
870,e12d414f-869e-4944-b7fc-92bad20398a3,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Good morning!,TEXT,2025-03-09 01:20:10.817,DELIVERED
871,bb461247-b0a6-4dcd-b18d-16cddb605a3e,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Let's go for lunch.,TEXT,2025-02-20 02:49:10.817,READ
872,e12d414f-869e-4944-b7fc-92bad20398a3,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,See you later.,TEXT,2025-03-08 16:38:10.817,PENDING
873,e12d414f-869e-4944-b7fc-92bad20398a3,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Happy Birthday!,TEXT,2025-02-14 00:49:10.817,DELETED
874,ff1f145b-9dd1-447c-91af-7502c17775e3,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,See you later.,TEXT,2025-03-05 23:10:10.817,DELIVERED
875,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,e12d414f-869e-4944-b7fc-92bad20398a3,Good morning!,TEXT,2025-03-05 19:29:10.817,READ
876,ff1f145b-9dd1-447c-91af-7502c17775e3,8742cdd5-1610-4472-b3dc-de4d54223d77,Where are you?,TEXT,2025-02-26 15:02:10.817,READ
877,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,d26b7a65-19a4-4143-a8b2-3ce289b06405,Have a great day!,TEXT,2025-02-12 08:15:10.817,DELIVERED
878,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,e12d414f-869e-4944-b7fc-92bad20398a3,See you later.,TEXT,2025-03-10 08:02:10.817,DELETED
879,d26b7a65-19a4-4143-a8b2-3ce289b06405,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Where are you?,TEXT,2025-02-18 02:50:10.817,DELETED
880,ff1f145b-9dd1-447c-91af-7502c17775e3,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Take care!,TEXT,2025-02-24 15:22:10.817,READ
881,e12d414f-869e-4944-b7fc-92bad20398a3,8742cdd5-1610-4472-b3dc-de4d54223d77,What's up?,TEXT,2025-02-14 11:38:10.817,DELIVERED
882,d26b7a65-19a4-4143-a8b2-3ce289b06405,8742cdd5-1610-4472-b3dc-de4d54223d77,Good morning!,TEXT,2025-02-24 19:08:10.817,DELETED
883,8742cdd5-1610-4472-b3dc-de4d54223d77,e12d414f-869e-4944-b7fc-92bad20398a3,Did you complete the task?,TEXT,2025-02-14 20:41:10.817,DELETED
884,ff1f145b-9dd1-447c-91af-7502c17775e3,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Have a great day!,TEXT,2025-02-20 10:48:10.817,READ
885,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,8742cdd5-1610-4472-b3dc-de4d54223d77,I'll be there in 10 mins.,TEXT,2025-02-19 05:42:10.817,DELETED
886,d26b7a65-19a4-4143-a8b2-3ce289b06405,bb461247-b0a6-4dcd-b18d-16cddb605a3e,What's up?,TEXT,2025-02-26 13:20:10.817,DELETED
887,ff1f145b-9dd1-447c-91af-7502c17775e3,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,See you later.,TEXT,2025-02-23 10:43:10.817,READ
888,e12d414f-869e-4944-b7fc-92bad20398a3,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Where are you?,TEXT,2025-02-19 12:54:10.817,READ
889,d26b7a65-19a4-4143-a8b2-3ce289b06405,e12d414f-869e-4944-b7fc-92bad20398a3,Take care!,TEXT,2025-02-14 20:18:10.817,PENDING
890,bb461247-b0a6-4dcd-b18d-16cddb605a3e,d26b7a65-19a4-4143-a8b2-3ce289b06405,Have a great day!,TEXT,2025-02-27 04:34:10.817,PENDING
891,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Did you complete the task?,TEXT,2025-02-16 02:15:10.817,DELETED
892,bb461247-b0a6-4dcd-b18d-16cddb605a3e,d26b7a65-19a4-4143-a8b2-3ce289b06405,Happy Birthday!,TEXT,2025-03-02 20:25:10.817,PENDING
893,e12d414f-869e-4944-b7fc-92bad20398a3,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Let's meet tomorrow.,TEXT,2025-02-13 14:13:10.817,READ
894,8742cdd5-1610-4472-b3dc-de4d54223d77,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Take care!,TEXT,2025-02-12 01:03:10.817,PENDING
895,e12d414f-869e-4944-b7fc-92bad20398a3,ff1f145b-9dd1-447c-91af-7502c17775e3,Take care!,TEXT,2025-02-20 01:52:10.817,READ
896,bb461247-b0a6-4dcd-b18d-16cddb605a3e,e12d414f-869e-4944-b7fc-92bad20398a3,Good night!,TEXT,2025-03-04 12:42:10.817,DELIVERED
897,8742cdd5-1610-4472-b3dc-de4d54223d77,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Take care!,TEXT,2025-02-22 19:01:10.817,READ
898,bb461247-b0a6-4dcd-b18d-16cddb605a3e,ff1f145b-9dd1-447c-91af-7502c17775e3,Let's meet tomorrow.,TEXT,2025-02-26 02:24:10.817,PENDING
899,8742cdd5-1610-4472-b3dc-de4d54223d77,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Have a great day!,TEXT,2025-02-15 11:21:10.817,READ
900,ff1f145b-9dd1-447c-91af-7502c17775e3,e12d414f-869e-4944-b7fc-92bad20398a3,Congratulations on your achievement!,TEXT,2025-02-25 03:08:10.817,READ
901,d26b7a65-19a4-4143-a8b2-3ce289b06405,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Congratulations on your achievement!,TEXT,2025-02-25 12:50:10.817,DELETED
902,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,ff1f145b-9dd1-447c-91af-7502c17775e3,Good morning!,TEXT,2025-02-24 15:43:10.817,DELETED
903,bb461247-b0a6-4dcd-b18d-16cddb605a3e,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Congratulations on your achievement!,TEXT,2025-02-20 21:20:10.817,READ
904,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,8742cdd5-1610-4472-b3dc-de4d54223d77,Let's meet tomorrow.,TEXT,2025-02-18 08:10:10.817,DELIVERED
905,bb461247-b0a6-4dcd-b18d-16cddb605a3e,e12d414f-869e-4944-b7fc-92bad20398a3,Take care!,TEXT,2025-02-27 06:34:10.817,READ
906,d26b7a65-19a4-4143-a8b2-3ce289b06405,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,"Hey, how are you?",TEXT,2025-03-08 05:38:10.817,DELETED
907,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,d26b7a65-19a4-4143-a8b2-3ce289b06405,Happy Birthday!,TEXT,2025-03-12 02:35:10.817,DELETED
908,bb461247-b0a6-4dcd-b18d-16cddb605a3e,e12d414f-869e-4944-b7fc-92bad20398a3,I'll be there in 10 mins.,TEXT,2025-02-14 13:09:10.817,DELETED
909,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,8742cdd5-1610-4472-b3dc-de4d54223d77,See you later.,TEXT,2025-02-28 19:55:10.817,DELIVERED
910,bb461247-b0a6-4dcd-b18d-16cddb605a3e,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Did you complete the task?,TEXT,2025-02-25 13:42:10.817,DELIVERED
911,ff1f145b-9dd1-447c-91af-7502c17775e3,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Let's go for lunch.,TEXT,2025-02-11 06:21:10.817,DELIVERED
912,8742cdd5-1610-4472-b3dc-de4d54223d77,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,Call me when you're free.,TEXT,2025-03-01 21:23:10.817,DELIVERED
913,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,d26b7a65-19a4-4143-a8b2-3ce289b06405,Take care!,TEXT,2025-03-08 07:48:10.817,DELETED
914,e12d414f-869e-4944-b7fc-92bad20398a3,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Take care!,TEXT,2025-03-02 05:07:10.817,PENDING
915,e12d414f-869e-4944-b7fc-92bad20398a3,ba1a10af-b0b8-4cb3-8e45-301986fc6d4b,Happy Birthday!,TEXT,2025-02-28 13:05:10.817,DELETED
916,ff1f145b-9dd1-447c-91af-7502c17775e3,bb461247-b0a6-4dcd-b18d-16cddb605a3e,Did you complete the task?,TEXT,2025-02-19 10:53:10.817,DELETED
917,d26b7a65-19a4-4143-a8b2-3ce289b06405,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,See you later.,TEXT,2025-02-10 18:15:10.817,PENDING
918,e12d414f-869e-4944-b7fc-92bad20398a3,d26b7a65-19a4-4143-a8b2-3ce289b06405,I'll be there in 10 mins.,TEXT,2025-02-19 06:22:10.817,READ
919,b3dc9dcd-7883-4fd9-b5bd-08a0496aeafe,bb461247-b0a6-4dcd-b18d-16cddb605a3e,"Hey, how are you?",TEXT,2025-02-22 13:27:10.817,DELIVERED
